game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
2017_09_BUF_NYJ,2017,REG,9,11/2/2017,Thursday,20:25,BUF,NYJ,21,34,13,MetLife Stadium,Home,outdoors,fieldturf,2017110200
2017_09_ATL_CAR,2017,REG,9,11/5/2017,Sunday,13:00,ATL,CAR,17,20,3,Bank of America Stadium,Home,outdoors,grass,2017110500
2017_09_IND_HOU,2017,REG,9,11/5/2017,Sunday,13:00,IND,HOU,20,14,-6,NRG Stadium,Home,closed,astroturf,2017110501
2017_09_CIN_JAX,2017,REG,9,11/5/2017,Sunday,13:00,CIN,JAX,7,23,16,EverBank Field,Home,outdoors,grass,2017110502
2017_09_TB_NO,2017,REG,9,11/5/2017,Sunday,13:00,TB,NO,10,30,20,Mercedes-Benz Superdome,Home,dome,sportturf,2017110503
2017_09_LA_NYG,2017,REG,9,11/5/2017,Sunday,13:00,LA,NYG,51,17,-34,MetLife Stadium,Home,outdoors,fieldturf,2017110504
2017_09_DEN_PHI,2017,REG,9,11/5/2017,Sunday,13:00,DEN,PHI,23,51,28,Lincoln Financial Field,Home,outdoors,grass,2017110505
2017_09_BAL_TEN,2017,REG,9,11/5/2017,Sunday,13:00,BAL,TEN,20,23,3,Nissan Stadium,Home,outdoors,grass,2017110506
2017_09_WAS_SEA,2017,REG,9,11/5/2017,Sunday,16:05,WAS,SEA,17,14,-3,CenturyLink Field,Home,outdoors,fieldturf,2017110508
2017_09_ARI_SF,2017,REG,9,11/5/2017,Sunday,16:05,ARI,SF,20,10,-10,Levi's Stadium,Home,outdoors,grass,2017110507
2017_09_KC_DAL,2017,REG,9,11/5/2017,Sunday,16:25,KC,DAL,17,28,11,AT&T Stadium,Home,closed,matrixturf,2017110509
2017_09_OAK_MIA,2017,REG,9,11/5/2017,Sunday,20:30,OAK,MIA,27,24,-3,Hard Rock Stadium,Home,outdoors,grass,2017110510
2017_09_DET_GB,2017,REG,9,11/6/2017,Monday,20:30,DET,GB,30,17,-13,Lambeau Field,Home,outdoors,grass,2017110600
2017_10_SEA_ARI,2017,REG,10,11/9/2017,Thursday,20:25,SEA,ARI,22,16,-6,University of Phoenix Stadium,Home,open,grass,2017110900
2017_10_NO_BUF,2017,REG,10,11/12/2017,Sunday,13:00,NO,BUF,47,10,-37,New Era Field,Home,outdoors,a_turf,2017111200
2017_10_GB_CHI,2017,REG,10,11/12/2017,Sunday,13:00,GB,CHI,23,16,-7,Soldier Field,Home,outdoors,grass,2017111201
2017_10_CLE_DET,2017,REG,10,11/12/2017,Sunday,13:00,CLE,DET,24,38,14,Ford Field,Home,dome,fieldturf,2017111202
2017_10_PIT_IND,2017,REG,10,11/12/2017,Sunday,13:00,PIT,IND,20,17,-3,Lucas Oil Stadium,Home,closed,fieldturf,2017111203
2017_10_LAC_JAX,2017,REG,10,11/12/2017,Sunday,13:00,LAC,JAX,17,20,3,EverBank Field,Home,outdoors,grass,2017111204
2017_10_NYJ_TB,2017,REG,10,11/12/2017,Sunday,13:00,NYJ,TB,10,15,5,Raymond James Stadium,Home,outdoors,grass,2017111205
2017_10_CIN_TEN,2017,REG,10,11/12/2017,Sunday,13:00,CIN,TEN,20,24,4,Nissan Stadium,Home,outdoors,grass,2017111206
2017_10_MIN_WAS,2017,REG,10,11/12/2017,Sunday,13:00,MIN,WAS,38,30,-8,FedExField,Home,outdoors,grass,2017111207
2017_10_HOU_LA,2017,REG,10,11/12/2017,Sunday,16:05,HOU,LA,7,33,26,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017111208
2017_10_DAL_ATL,2017,REG,10,11/12/2017,Sunday,16:25,DAL,ATL,7,27,20,Mercedes-Benz Stadium,Home,closed,fieldturf,2017111209
2017_10_NYG_SF,2017,REG,10,11/12/2017,Sunday,16:25,NYG,SF,21,31,10,Levi's Stadium,Home,outdoors,grass,2017111210
2017_10_NE_DEN,2017,REG,10,11/12/2017,Sunday,20:30,NE,DEN,41,16,-25,Sports Authority Field at Mile High,Home,outdoors,grass,2017111211
2017_10_MIA_CAR,2017,REG,10,11/13/2017,Monday,20:30,MIA,CAR,21,45,24,Bank of America Stadium,Home,outdoors,grass,2017111300
2017_11_TEN_PIT,2017,REG,11,11/16/2017,Thursday,20:25,TEN,PIT,17,40,23,Heinz Field,Home,outdoors,grass,2017111600
2017_11_DET_CHI,2017,REG,11,11/19/2017,Sunday,13:00,DET,CHI,27,24,-3,Soldier Field,Home,outdoors,grass,2017111900
2017_11_JAX_CLE,2017,REG,11,11/19/2017,Sunday,13:00,JAX,CLE,19,7,-12,FirstEnergy Stadium,Home,outdoors,grass,2017111901
2017_11_BAL_GB,2017,REG,11,11/19/2017,Sunday,13:00,BAL,GB,23,0,-23,Lambeau Field,Home,outdoors,grass,2017111902
2017_11_ARI_HOU,2017,REG,11,11/19/2017,Sunday,13:00,ARI,HOU,21,31,10,NRG Stadium,Home,closed,astroturf,2017111903
2017_11_TB_MIA,2017,REG,11,11/19/2017,Sunday,13:00,TB,MIA,30,20,-10,Hard Rock Stadium,Home,outdoors,grass,2017111911
2017_11_LA_MIN,2017,REG,11,11/19/2017,Sunday,13:00,LA,MIN,7,24,17,U.S. Bank Stadium,Home,dome,sportturf,2017111904
2017_11_WAS_NO,2017,REG,11,11/19/2017,Sunday,13:00,WAS,NO,31,34,3,Mercedes-Benz Superdome,Home,dome,sportturf,2017111905
2017_11_KC_NYG,2017,REG,11,11/19/2017,Sunday,13:00,KC,NYG,9,12,3,MetLife Stadium,Home,outdoors,fieldturf,2017111906
2017_11_BUF_LAC,2017,REG,11,11/19/2017,Sunday,16:05,BUF,LAC,24,54,30,StubHub Center,Home,outdoors,grass,2017111907
2017_11_CIN_DEN,2017,REG,11,11/19/2017,Sunday,16:25,CIN,DEN,20,17,-3,Sports Authority Field at Mile High,Home,outdoors,grass,2017111908
2017_11_NE_OAK,2017,REG,11,11/19/2017,Sunday,16:25,NE,OAK,33,8,-25,Azteca Stadium,Neutral,outdoors,grass,2017111909
2017_11_PHI_DAL,2017,REG,11,11/19/2017,Sunday,20:30,PHI,DAL,37,9,-28,AT&T Stadium,Home,closed,matrixturf,2017111910
2017_11_ATL_SEA,2017,REG,11,11/20/2017,Monday,20:30,ATL,SEA,34,31,-3,CenturyLink Field,Home,outdoors,fieldturf,2017112000
2017_12_MIN_DET,2017,REG,12,11/23/2017,Thursday,12:30,MIN,DET,30,23,-7,Ford Field,Home,dome,fieldturf,2017112300
2017_12_LAC_DAL,2017,REG,12,11/23/2017,Thursday,16:30,LAC,DAL,28,6,-22,AT&T Stadium,Home,closed,matrixturf,2017112301
2017_12_NYG_WAS,2017,REG,12,11/23/2017,Thursday,20:30,NYG,WAS,10,20,10,FedExField,Home,outdoors,grass,2017112302
2017_12_TB_ATL,2017,REG,12,11/26/2017,Sunday,13:00,TB,ATL,20,34,14,Mercedes-Benz Stadium,Home,closed,fieldturf,2017112600
2017_12_CLE_CIN,2017,REG,12,11/26/2017,Sunday,13:00,CLE,CIN,16,30,14,Paul Brown Stadium,Home,outdoors,fieldturf,2017112601
2017_12_TEN_IND,2017,REG,12,11/26/2017,Sunday,13:00,TEN,IND,20,16,-4,Lucas Oil Stadium,Home,open,fieldturf,2017112602
2017_12_BUF_KC,2017,REG,12,11/26/2017,Sunday,13:00,BUF,KC,16,10,-6,Arrowhead Stadium,Home,outdoors,grass,2017112603
2017_12_MIA_NE,2017,REG,12,11/26/2017,Sunday,13:00,MIA,NE,17,35,18,Gillette Stadium,Home,outdoors,fieldturf,2017112604
2017_12_CAR_NYJ,2017,REG,12,11/26/2017,Sunday,13:00,CAR,NYJ,35,27,-8,MetLife Stadium,Home,outdoors,fieldturf,2017112605
2017_12_CHI_PHI,2017,REG,12,11/26/2017,Sunday,13:00,CHI,PHI,3,31,28,Lincoln Financial Field,Home,outdoors,grass,2017112606
2017_12_SEA_SF,2017,REG,12,11/26/2017,Sunday,16:05,SEA,SF,24,13,-11,Levi's Stadium,Home,outdoors,grass,2017112608
2017_12_JAX_ARI,2017,REG,12,11/26/2017,Sunday,16:25,JAX,ARI,24,27,3,University of Phoenix Stadium,Home,closed,grass,2017112609
2017_12_NO_LA,2017,REG,12,11/26/2017,Sunday,16:25,NO,LA,20,26,6,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017112607
2017_12_DEN_OAK,2017,REG,12,11/26/2017,Sunday,16:25,DEN,OAK,14,21,7,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017112610
2017_12_GB_PIT,2017,REG,12,11/26/2017,Sunday,20:30,GB,PIT,28,31,3,Heinz Field,Home,outdoors,grass,2017112611
2017_12_HOU_BAL,2017,REG,12,11/27/2017,Monday,20:30,HOU,BAL,16,23,7,M&T Bank Stadium,Home,outdoors,grass,2017112700
2017_13_WAS_DAL,2017,REG,13,11/30/2017,Thursday,20:25,WAS,DAL,14,38,24,AT&T Stadium,Home,closed,matrixturf,2017113000
2017_13_MIN_ATL,2017,REG,13,12/3/2017,Sunday,13:00,MIN,ATL,14,9,-5,Mercedes-Benz Stadium,Home,closed,fieldturf,2017120300
2017_13_DET_BAL,2017,REG,13,12/3/2017,Sunday,13:00,DET,BAL,20,44,24,M&T Bank Stadium,Home,outdoors,grass,2017120301
2017_13_NE_BUF,2017,REG,13,12/3/2017,Sunday,13:00,NE,BUF,23,3,-20,New Era Field,Home,outdoors,a_turf,2017120302
2017_13_SF_CHI,2017,REG,13,12/3/2017,Sunday,13:00,SF,CHI,15,14,-1,Soldier Field,Home,outdoors,grass,2017120303
2017_13_TB_GB,2017,REG,13,12/3/2017,Sunday,13:00,TB,GB,20,26,6,Lambeau Field,Home,outdoors,grass,2017120304
2017_13_IND_JAX,2017,REG,13,12/3/2017,Sunday,13:00,IND,JAX,10,30,20,EverBank Field,Home,outdoors,grass,2017120305
2017_13_DEN_MIA,2017,REG,13,12/3/2017,Sunday,13:00,DEN,MIA,9,35,26,Hard Rock Stadium,Home,outdoors,grass,2017120306
2017_13_KC_NYJ,2017,REG,13,12/3/2017,Sunday,13:00,KC,NYJ,31,38,7,MetLife Stadium,Home,outdoors,fieldturf,2017120308
2017_13_HOU_TEN,2017,REG,13,12/3/2017,Sunday,13:00,HOU,TEN,13,24,11,Nissan Stadium,Home,outdoors,grass,2017120309
2017_13_CLE_LAC,2017,REG,13,12/3/2017,Sunday,16:05,CLE,LAC,10,19,9,StubHub Center,Home,outdoors,grass,2017120310
2017_13_LA_ARI,2017,REG,13,12/3/2017,Sunday,16:25,LA,ARI,32,16,-16,University of Phoenix Stadium,Home,closed,grass,2017120311
2017_13_CAR_NO,2017,REG,13,12/3/2017,Sunday,16:25,CAR,NO,21,31,10,Mercedes-Benz Superdome,Home,dome,sportturf,2017120307
2017_13_NYG_OAK,2017,REG,13,12/3/2017,Sunday,16:25,NYG,OAK,17,24,7,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017120312
2017_13_PHI_SEA,2017,REG,13,12/3/2017,Sunday,20:30,PHI,SEA,10,24,14,CenturyLink Field,Home,outdoors,fieldturf,2017120313
2017_13_PIT_CIN,2017,REG,13,12/4/2017,Monday,20:30,PIT,CIN,23,20,-3,Paul Brown Stadium,Home,outdoors,fieldturf,2017120400
2017_14_NO_ATL,2017,REG,14,12/7/2017,Thursday,20:25,NO,ATL,17,20,3,Mercedes-Benz Stadium,Home,closed,fieldturf,2017120700
2017_14_IND_BUF,2017,REG,14,12/10/2017,Sunday,13:00,IND,BUF,7,13,6,New Era Field,Home,outdoors,a_turf,2017121000
2017_14_MIN_CAR,2017,REG,14,12/10/2017,Sunday,13:00,MIN,CAR,24,31,7,Bank of America Stadium,Home,outdoors,grass,2017121001
2017_14_CHI_CIN,2017,REG,14,12/10/2017,Sunday,13:00,CHI,CIN,33,7,-26,Paul Brown Stadium,Home,outdoors,fieldturf,2017121002
2017_14_GB_CLE,2017,REG,14,12/10/2017,Sunday,13:00,GB,CLE,27,21,-6,FirstEnergy Stadium,Home,outdoors,grass,2017121003
2017_14_SF_HOU,2017,REG,14,12/10/2017,Sunday,13:00,SF,HOU,26,16,-10,NRG Stadium,Home,closed,astroturf,2017121004
2017_14_OAK_KC,2017,REG,14,12/10/2017,Sunday,13:00,OAK,KC,15,26,11,Arrowhead Stadium,Home,outdoors,grass,2017121006
2017_14_DAL_NYG,2017,REG,14,12/10/2017,Sunday,13:00,DAL,NYG,30,10,-20,MetLife Stadium,Home,outdoors,fieldturf,2017121012
2017_14_DET_TB,2017,REG,14,12/10/2017,Sunday,13:00,DET,TB,24,21,-3,Raymond James Stadium,Home,outdoors,grass,2017121007
2017_14_TEN_ARI,2017,REG,14,12/10/2017,Sunday,16:05,TEN,ARI,7,12,5,University of Phoenix Stadium,Home,closed,grass,2017121008
2017_14_NYJ_DEN,2017,REG,14,12/10/2017,Sunday,16:05,NYJ,DEN,0,23,23,Sports Authority Field at Mile High,Home,outdoors,grass,2017121009
2017_14_WAS_LAC,2017,REG,14,12/10/2017,Sunday,16:05,WAS,LAC,13,30,17,StubHub Center,Home,outdoors,grass,2017121010
2017_14_SEA_JAX,2017,REG,14,12/10/2017,Sunday,16:25,SEA,JAX,24,30,6,EverBank Field,Home,outdoors,grass,2017121005
2017_14_PHI_LA,2017,REG,14,12/10/2017,Sunday,16:25,PHI,LA,43,35,-8,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017121011
2017_14_BAL_PIT,2017,REG,14,12/10/2017,Sunday,20:30,BAL,PIT,38,39,1,Heinz Field,Home,outdoors,grass,2017121013
2017_14_NE_MIA,2017,REG,14,12/11/2017,Monday,20:30,NE,MIA,20,27,7,Hard Rock Stadium,Home,outdoors,grass,2017121100
2017_15_DEN_IND,2017,REG,15,12/14/2017,Thursday,20:25,DEN,IND,25,13,-12,Lucas Oil Stadium,Home,closed,fieldturf,2017121400
2017_15_CHI_DET,2017,REG,15,12/16/2017,Saturday,16:30,CHI,DET,10,20,10,Ford Field,Home,dome,fieldturf,2017121600
2017_15_LAC_KC,2017,REG,15,12/16/2017,Saturday,20:25,LAC,KC,13,30,17,Arrowhead Stadium,Home,outdoors,grass,2017121601
2017_15_MIA_BUF,2017,REG,15,12/17/2017,Sunday,13:00,MIA,BUF,16,24,8,New Era Field,Home,outdoors,a_turf,2017121700
2017_15_GB_CAR,2017,REG,15,12/17/2017,Sunday,13:00,GB,CAR,24,31,7,Bank of America Stadium,Home,outdoors,grass,2017121701
2017_15_BAL_CLE,2017,REG,15,12/17/2017,Sunday,13:00,BAL,CLE,27,10,-17,FirstEnergy Stadium,Home,outdoors,grass,2017121702
2017_15_HOU_JAX,2017,REG,15,12/17/2017,Sunday,13:00,HOU,JAX,7,45,38,EverBank Field,Home,outdoors,grass,2017121703
2017_15_CIN_MIN,2017,REG,15,12/17/2017,Sunday,13:00,CIN,MIN,7,34,27,U.S. Bank Stadium,Home,dome,sportturf,2017121704
2017_15_NYJ_NO,2017,REG,15,12/17/2017,Sunday,13:00,NYJ,NO,19,31,12,Mercedes-Benz Superdome,Home,dome,sportturf,2017121705
2017_15_PHI_NYG,2017,REG,15,12/17/2017,Sunday,13:00,PHI,NYG,34,29,-5,MetLife Stadium,Home,outdoors,fieldturf,2017121706
2017_15_ARI_WAS,2017,REG,15,12/17/2017,Sunday,13:00,ARI,WAS,15,20,5,FedExField,Home,outdoors,grass,2017121707
2017_15_LA_SEA,2017,REG,15,12/17/2017,Sunday,16:05,LA,SEA,42,7,-35,CenturyLink Field,Home,outdoors,fieldturf,2017121708
2017_15_NE_PIT,2017,REG,15,12/17/2017,Sunday,16:25,NE,PIT,27,24,-3,Heinz Field,Home,outdoors,grass,2017121709
2017_15_TEN_SF,2017,REG,15,12/17/2017,Sunday,16:25,TEN,SF,23,25,2,Levi's Stadium,Home,outdoors,grass,2017121710
2017_15_DAL_OAK,2017,REG,15,12/17/2017,Sunday,20:30,DAL,OAK,20,17,-3,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017121711
2017_15_ATL_TB,2017,REG,15,12/18/2017,Monday,20:30,ATL,TB,24,21,-3,Raymond James Stadium,Home,outdoors,grass,2017121800
2017_16_IND_BAL,2017,REG,16,12/23/2017,Saturday,16:30,IND,BAL,16,23,7,M&T Bank Stadium,Home,outdoors,grass,2017122300
2017_16_MIN_GB,2017,REG,16,12/23/2017,Saturday,20:30,MIN,GB,16,0,-16,Lambeau Field,Home,outdoors,grass,2017122301
2017_16_TB_CAR,2017,REG,16,12/24/2017,Sunday,13:00,TB,CAR,19,22,3,Bank of America Stadium,Home,outdoors,grass,2017122400
2017_16_CLE_CHI,2017,REG,16,12/24/2017,Sunday,13:00,CLE,CHI,3,20,17,Soldier Field,Home,outdoors,grass,2017122401
2017_16_DET_CIN,2017,REG,16,12/24/2017,Sunday,13:00,DET,CIN,17,26,9,Paul Brown Stadium,Home,outdoors,fieldturf,2017122402
2017_16_MIA_KC,2017,REG,16,12/24/2017,Sunday,13:00,MIA,KC,13,29,16,Arrowhead Stadium,Home,outdoors,grass,2017122403
2017_16_BUF_NE,2017,REG,16,12/24/2017,Sunday,13:00,BUF,NE,16,37,21,Gillette Stadium,Home,outdoors,fieldturf,2017122404
2017_16_ATL_NO,2017,REG,16,12/24/2017,Sunday,13:00,ATL,NO,13,23,10,Mercedes-Benz Superdome,Home,dome,sportturf,2017122405
2017_16_LAC_NYJ,2017,REG,16,12/24/2017,Sunday,13:00,LAC,NYJ,14,7,-7,MetLife Stadium,Home,outdoors,fieldturf,2017122406
2017_16_LA_TEN,2017,REG,16,12/24/2017,Sunday,13:00,LA,TEN,27,23,-4,Nissan Stadium,Home,outdoors,grass,2017122407
2017_16_DEN_WAS,2017,REG,16,12/24/2017,Sunday,13:00,DEN,WAS,11,27,16,FedExField,Home,outdoors,grass,2017122408
2017_16_JAX_SF,2017,REG,16,12/24/2017,Sunday,16:05,JAX,SF,33,44,11,Levi's Stadium,Home,outdoors,grass,2017122409
2017_16_NYG_ARI,2017,REG,16,12/24/2017,Sunday,16:25,NYG,ARI,0,23,23,University of Phoenix Stadium,Home,closed,grass,2017122410
2017_16_SEA_DAL,2017,REG,16,12/24/2017,Sunday,16:25,SEA,DAL,21,12,-9,AT&T Stadium,Home,closed,matrixturf,2017122411
2017_16_PIT_HOU,2017,REG,16,12/25/2017,Monday,16:30,PIT,HOU,34,6,-28,NRG Stadium,Home,closed,astroturf,2017122500
2017_16_OAK_PHI,2017,REG,16,12/25/2017,Monday,20:30,OAK,PHI,10,19,9,Lincoln Financial Field,Home,outdoors,grass,2017122501
2017_17_GB_DET,2017,REG,17,12/31/2017,Sunday,13:00,GB,DET,11,35,24,Ford Field,Home,dome,fieldturf,2017123102
2017_17_HOU_IND,2017,REG,17,12/31/2017,Sunday,13:00,HOU,IND,13,22,9,Lucas Oil Stadium,Home,closed,fieldturf,2017123103
2017_17_CHI_MIN,2017,REG,17,12/31/2017,Sunday,13:00,CHI,MIN,10,23,13,U.S. Bank Stadium,Home,dome,sportturf,2017123105
2017_17_NYJ_NE,2017,REG,17,12/31/2017,Sunday,13:00,NYJ,NE,6,26,20,Gillette Stadium,Home,outdoors,fieldturf,2017123106
2017_17_WAS_NYG,2017,REG,17,12/31/2017,Sunday,13:00,WAS,NYG,10,18,8,MetLife Stadium,Home,outdoors,fieldturf,2017123107
2017_17_DAL_PHI,2017,REG,17,12/31/2017,Sunday,13:00,DAL,PHI,6,0,-6,Lincoln Financial Field,Home,outdoors,grass,2017123108
2017_17_CLE_PIT,2017,REG,17,12/31/2017,Sunday,13:00,CLE,PIT,24,28,4,Heinz Field,Home,outdoors,grass,2017123109
2017_17_CAR_ATL,2017,REG,17,12/31/2017,Sunday,16:25,CAR,ATL,10,22,12,Mercedes-Benz Stadium,Home,closed,fieldturf,2017123100
2017_17_CIN_BAL,2017,REG,17,12/31/2017,Sunday,16:25,CIN,BAL,31,27,-4,M&T Bank Stadium,Home,outdoors,grass,2017123101
2017_17_KC_DEN,2017,REG,17,12/31/2017,Sunday,16:25,KC,DEN,27,24,-3,Sports Authority Field at Mile High,Home,outdoors,grass,2017123112
2017_17_SF_LA,2017,REG,17,12/31/2017,Sunday,16:25,SF,LA,34,13,-21,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017123114
2017_17_OAK_LAC,2017,REG,17,12/31/2017,Sunday,16:25,OAK,LAC,10,30,20,StubHub Center,Home,outdoors,grass,2017123113
2017_17_BUF_MIA,2017,REG,17,12/31/2017,Sunday,16:25,BUF,MIA,22,16,-6,Hard Rock Stadium,Home,outdoors,grass,2017123104
2017_17_ARI_SEA,2017,REG,17,12/31/2017,Sunday,16:25,ARI,SEA,26,24,-2,CenturyLink Field,Home,outdoors,fieldturf,2017123115
2017_17_NO_TB,2017,REG,17,12/31/2017,Sunday,16:25,NO,TB,24,31,7,Raymond James Stadium,Home,outdoors,grass,2017123110
2017_17_JAX_TEN,2017,REG,17,12/31/2017,Sunday,16:25,JAX,TEN,10,15,5,Nissan Stadium,Home,outdoors,grass,2017123111
2017_18_TEN_KC,2017,WC,18,1/6/2018,Saturday,16:36,TEN,KC,22,21,-1,Arrowhead Stadium,Home,outdoors,grass,2018010600
2017_18_ATL_LA,2017,WC,18,1/6/2018,Saturday,20:15,ATL,LA,26,13,-13,Los Angeles Memorial Coliseum,Home,outdoors,grass,2018010601
2017_18_BUF_JAX,2017,WC,18,1/7/2018,Sunday,13:05,BUF,JAX,3,10,7,EverBank Field,Home,outdoors,grass,2018010700
2017_18_CAR_NO,2017,WC,18,1/7/2018,Sunday,16:40,CAR,NO,26,31,5,Mercedes-Benz Superdome,Home,dome,sportturf,2018010701
2017_19_ATL_PHI,2017,DIV,19,1/13/2018,Saturday,16:35,ATL,PHI,10,15,5,Lincoln Financial Field,Home,outdoors,grass,2018011300
2017_19_TEN_NE,2017,DIV,19,1/13/2018,Saturday,20:15,TEN,NE,14,35,21,Gillette Stadium,Home,outdoors,fieldturf,2018011301
2017_19_JAX_PIT,2017,DIV,19,1/14/2018,Sunday,13:05,JAX,PIT,45,42,-3,Heinz Field,Home,outdoors,grass,2018011400
2017_19_NO_MIN,2017,DIV,19,1/14/2018,Sunday,16:40,NO,MIN,24,29,5,U.S. Bank Stadium,Home,dome,sportturf,2018011401
2017_20_JAX_NE,2017,CON,20,1/21/2018,Sunday,15:05,JAX,NE,20,24,4,Gillette Stadium,Home,outdoors,fieldturf,2018012100
2017_20_MIN_PHI,2017,CON,20,1/21/2018,Sunday,18:41,MIN,PHI,7,38,31,Lincoln Financial Field,Home,outdoors,grass,2018012101
2017_21_PHI_NE,2017,SB,21,2/4/2018,Sunday,18:31,PHI,NE,41,33,-8,U.S. Bank Stadium,Neutral,dome,sportturf,2018020400
2018_01_ATL_PHI,2018,REG,1,9/6/2018,Thursday,20:20,ATL,PHI,12,18,6,Lincoln Financial Field,Home,outdoors,grass,2018090600
2018_01_BUF_BAL,2018,REG,1,9/9/2018,Sunday,13:00,BUF,BAL,3,47,44,M&T Bank Stadium,Home,outdoors,grass,2018090900
2018_01_PIT_CLE,2018,REG,1,9/9/2018,Sunday,13:00,PIT,CLE,21,21,0,FirstEnergy Stadium,Home,outdoors,grass,2018090901
2018_01_CIN_IND,2018,REG,1,9/9/2018,Sunday,13:00,CIN,IND,34,23,-11,Lucas Oil Stadium,Home,closed,fieldturf,2018090902
2018_01_TEN_MIA,2018,REG,1,9/9/2018,Sunday,13:00,TEN,MIA,20,27,7,Hard Rock Stadium,Home,outdoors,grass,2018090903
2018_01_SF_MIN,2018,REG,1,9/9/2018,Sunday,13:00,SF,MIN,16,24,8,U.S. Bank Stadium,Home,dome,sportturf,2018090904
2018_01_HOU_NE,2018,REG,1,9/9/2018,Sunday,13:00,HOU,NE,20,27,7,Gillette Stadium,Home,outdoors,fieldturf,2018090905
2018_01_TB_NO,2018,REG,1,9/9/2018,Sunday,13:00,TB,NO,48,40,-8,Mercedes-Benz Superdome,Home,dome,sportturf,2018090906
2018_01_JAX_NYG,2018,REG,1,9/9/2018,Sunday,13:00,JAX,NYG,20,15,-5,MetLife Stadium,Home,outdoors,fieldturf,2018090907
2018_01_KC_LAC,2018,REG,1,9/9/2018,Sunday,16:05,KC,LAC,38,28,-10,StubHub Center,Home,outdoors,grass,2018090908
2018_01_WAS_ARI,2018,REG,1,9/9/2018,Sunday,16:25,WAS,ARI,24,6,-18,State Farm Stadium,Home,closed,grass,2018090909
2018_01_DAL_CAR,2018,REG,1,9/9/2018,Sunday,16:25,DAL,CAR,8,16,8,Bank of America Stadium,Home,outdoors,grass,2018090910
2018_01_SEA_DEN,2018,REG,1,9/9/2018,Sunday,16:25,SEA,DEN,24,27,3,Sports Authority Field at Mile High,Home,outdoors,grass,2018090911
2018_01_CHI_GB,2018,REG,1,9/9/2018,Sunday,20:20,CHI,GB,23,24,1,Lambeau Field,Home,outdoors,grass,2018090912
2018_01_NYJ_DET,2018,REG,1,9/10/2018,Monday,19:10,NYJ,DET,48,17,-31,Ford Field,Home,dome,fieldturf,2018091000
2018_01_LA_OAK,2018,REG,1,9/10/2018,Monday,22:20,LA,OAK,33,13,-20,Oakland-Alameda County Coliseum,Home,outdoors,grass,2018091001
2018_02_BAL_CIN,2018,REG,2,9/13/2018,Thursday,20:20,BAL,CIN,23,34,11,Paul Brown Stadium,Home,outdoors,fieldturf,2018091300
2018_02_CAR_ATL,2018,REG,2,9/16/2018,Sunday,13:00,CAR,ATL,24,31,7,Mercedes-Benz Stadium,Home,closed,fieldturf,2018091600
2018_02_LAC_BUF,2018,REG,2,9/16/2018,Sunday,13:00,LAC,BUF,31,20,-11,New Era Field,Home,outdoors,a_turf,2018091601
2018_02_MIN_GB,2018,REG,2,9/16/2018,Sunday,13:00,MIN,GB,29,29,0,Lambeau Field,Home,outdoors,grass,2018091602
2018_02_CLE_NO,2018,REG,2,9/16/2018,Sunday,13:00,CLE,NO,18,21,3,Mercedes-Benz Superdome,Home,dome,sportturf,2018091603
2018_02_MIA_NYJ,2018,REG,2,9/16/2018,Sunday,13:00,MIA,NYJ,20,12,-8,MetLife Stadium,Home,outdoors,fieldturf,2018091604
2018_02_KC_PIT,2018,REG,2,9/16/2018,Sunday,13:00,KC,PIT,42,37,-5,Heinz Field,Home,outdoors,grass,2018091605
2018_02_PHI_TB,2018,REG,2,9/16/2018,Sunday,13:00,PHI,TB,21,27,6,Raymond James Stadium,Home,outdoors,grass,2018091606
2018_02_HOU_TEN,2018,REG,2,9/16/2018,Sunday,13:00,HOU,TEN,17,20,3,Nissan Stadium,Home,outdoors,grass,2018091607
2018_02_IND_WAS,2018,REG,2,9/16/2018,Sunday,13:00,IND,WAS,21,9,-12,FedExField,Home,outdoors,grass,2018091608
2018_02_ARI_LA,2018,REG,2,9/16/2018,Sunday,16:05,ARI,LA,0,34,34,Los Angeles Memorial Coliseum,Home,outdoors,grass,2018091609
2018_02_DET_SF,2018,REG,2,9/16/2018,Sunday,16:05,DET,SF,27,30,3,Levi's Stadium,Home,outdoors,grass,2018091610
2018_02_OAK_DEN,2018,REG,2,9/16/2018,Sunday,16:25,OAK,DEN,19,20,1,Sports Authority Field at Mile High,Home,outdoors,grass,2018091611
2018_02_NE_JAX,2018,REG,2,9/16/2018,Sunday,16:25,NE,JAX,20,31,11,TIAA Bank Stadium,Home,outdoors,grass,2018091612
2018_02_NYG_DAL,2018,REG,2,9/16/2018,Sunday,20:20,NYG,DAL,13,20,7,AT&T Stadium,Home,closed,matrixturf,2018091613
2018_02_SEA_CHI,2018,REG,2,9/17/2018,Monday,20:15,SEA,CHI,17,24,7,Soldier Field,Home,outdoors,grass,2018091700
2018_03_NYJ_CLE,2018,REG,3,9/20/2018,Thursday,20:20,NYJ,CLE,17,21,4,FirstEnergy Stadium,Home,outdoors,grass,2018092000
